Name,description,url,developerID
FireArms Analysis,"On the 24th of May, 2022, an 18-year-old gunman shot and killed 21 people in an elementary school in Texas. It is sad and horrible news and it raises the question of how that teenager was able to get access to a gun. It could be owned by someone he knows or by him, since he is of legal age. Either ways, it is, unfortunately, quite fitting to analyse information on background checks conducted for gun sales in America.",https://github.com/ItunuoluwaOlowoye/firearms_analysis,EQ8VRuUC
The success/failure story of a product launch,"Next year, a home improvement store (HomeShapers) that serves 10,000 customers per year on average plans to add indoor paint to its product line. A survey was carried out among its current customer base to determine whether or not the product should be launched next year.",https://itunuoluwaolowoye.github.io/UserMarket.html,yoHjev4i
Who's Making Money in Movies?,"Hollywood has been a key player in the expansion of the movie industry. Movies like Jurassic World, Titanic, the Transformers franchise, Harry Potter, Aquaman, The Lion King, and the great (in my delightful opinion) MCU movies have all captured our hearts.

Some movies make a ton of profit, while others do not. Is profit determined by the number of movies produced? Is it based on genre or audience sentiment?

Grow with Google has information from 508 Hollywood movies that were released between 2012 and 2016. According to Statistica, 3,509 films were released in the United States and Canada during this period. The appropriate sample size is 347 movies (using a 95% confidence limit and a 5% margin of error). As a result, the available data is adequate. I decided to delve deeper and gain a quantitative understanding of trends associated with increased profit.",https://itunuoluwaolowoye.github.io/Movies.html,APFESMau
Baked UAE,"Baked is a commercial bakery supplying to hotels, restaurants and catering companies across the UAE.
With a product line of over 100 products consisting of artisan viennoiseries, traditional breads and various cakes, we still have the capacity to produce in large quantity for all our clients.
I have designed few pages in this project under senior guidelines.",https://www.behance.net/gallery/147993585/Baked-UAE-Web-Design/modules/835995407,QsOQVlWg
jolly ceramics,"It is a Ceramics Company Website for jolly ceramics. This website user can see diffirents type of Tiles for thier need and send the inquiry for perticuler products.
Also user can see all information about jolly Ceramics to know all about it.",https://jollyceramics.com/,yxMv2X4J
TV App,"This is a TV app which specifically designed for Smart TV but also used on Desktop and tablets as well. 

My role in this project is that I designed the UI for the Smart TV by doing research and taking pain points in mind. 

After doing UX Research , I designed the final UI in Figma.",https://www.tivid.tv/home-2/,kdgYSJg4
Deine Grunwelt ,"Solutions and products for a sustainable world.
​​​​​​

We develop applications and solutions using cutting-edge technology to help improve the climate, the importance and impact on daily

To make decisions in everyday life of a sustainable way of life, visible and meaningful!",https://unseregruenewelt.de/,LOHxQnbV
Medical Business Website,"Built a medical business website that projects educative and engaging content to increase awareness and sales, develop a strong community that draw responses from the target audience. Integrated and ensured alongside mobile compatibility, built-in payment structure, analytics, blog posts, clear CTAs, online consultancy booking or chat box inquiry, then social media.",https://chariswellnesscentre.org,BD27yM1A
AnyTrades,"Online crypto exchange

With the rise of the crypto economy in 2017, many people began to earn a living by charging in cryptocurrencies, the challenge was to materialize the value of these cryptocurrencies in the real world.

Minimalist and professional interface to inspire confidence, know some of its features.

Receive change orders from several countries
By implementing the Anytrades online service, it was able to expand its field of action by accepting exchange orders from various countries.

multiple cryptocurrencies
Users have multiple options for cryptocurrencies that they can exchange with AnyTrades. The exchange rates are dynamic and change according to the cryptocurrency and the country, as well as showing the bank where the funds that the user wishes to receive will be obtained.

Automatic payment processor
Payments are automatically verified using the CoinPayments API

Backend for change order management
Behind the counter, traders need a platform where they can feed the result of exchange transactions into the system.",https://www.cognitoforms.com/AnyTrades3/sistemacripto,2LdA3wPn
Loteox,"Loteox is one of the most advanced online lotteries where you can play using your cryptocurrencies from anywhere and at any time. All participants have the opportunity to win BTC or BUSD.

Multiple plays on the same ticket
Allows the user to add multiple plays to their ticket, allowing the user to make a single payment for multiple plays. This resembles the concept of the shopping cart in a virtual store.

Use of invitation codes
We all need a marketing strategy to make our products and/or services known. Loteox's strategy focuses on synergy with its partners, who are assigned a code with which they can invite their audience to use Loteox. By using the code, users get a discount on their first purchase, and partners earn a percentage of the purchase, generating a Win-Win-Win system.

Procesador de pagos automático
Los pagos son verificados casi instantaneamente mediante el uso de la API de la blockchain.

Generador de jugadas automáticas
En ocaciones solo quieres participar y no tienes ningún número específico en mente para jugar, por eso implementamos el botón de ""Jugada Automática"" programado para generar un arreglo de 6 números únicos aleatorios del 1 al 75 y ordenados de menor a mayor. Puede parecer muy técnico pero gracias al uso de código JavaScrip la solución es posible.",http://loteox.com/,8fSJARhe
Food retail,"**On development

Built a food retailer ecommerce web app with integrated payment and logistics management. 

Built a custom Map location grabber using Amazon Location Service via Map Libre  GL JS.

Integrated Payment Service providers to handle payments

Integrate Lalamove API for seamless logistics from payment to door-step delivery

Integrated SMS api and automated email notification for real time customer updates

Used a profit sharing model to lower development cost 
",http://baby-q-staging.herokuapp.com/,KybCdezN
VOD content platform,Developed a microsite for an existing client for providing a platform for an annual local film festival contest based on client specified design. Integrated a voting system for users to vote on their favorite film. A user can only vote a film once a day.,https://dzrh.com.ph/msff,Wgl9IMfA
Voting System,"Created a voting/survey system for a local beauty pageant based on client specified design. Showcasing candidates, video embed and candidate descriptions. Voting feature availability based on client input.",https://vote.aliwanfiesta.com/,7BEzd0Tr
Jaclyn Willms Health Website,"Sole developer of the Jaclyn Willms Health website.
Jaclyn Willms is a Fitness Instructor & Posture Specialist from West Palm Beach, Florida. 
I developed and managed her website using kajabi and added custom codes using html, css & javascript.
",https://www.jaclynwillmshealth.org/,k31YKJwT
MyPlace Website,"Sharing your home with strangers can be quite daunting. To solve this, we instituted a group creation process into MyPlace so people can share their home with specific people that they know, giving them more confidence when sharing their home.",https://sari-solomon.framer.website/memorisely-project-two,wC63tMFA
Wim Hof Method App,"Creating a new healthy habit can be quite difficult, especially when it involves cold water. My goal was to make it easier and more motivating for users to complete the cold water shower challenge and to convert to premium membership.",https://sari-solomon.framer.website/memorisely-project-one,nl8agnKG
Automating Zoom with Trello,"We were supposed to automate new invites from zoom to Trello board automatically to create podcasts for new clients and we were told to send notifications through a proper email and a notification through slack. And we did that successfully, Everything was working all according to plan. The client was getting notifications on their slack whenever there was a new client invite on zoom.","https://fiverr-res.cloudinary.com/image/upload/t_portfolio_project_large,q_auto,f_auto/v1/attachments/project_item/attachment/922daabce4449ed19c0aed0fd9228377-1653372465162/image%20%282%29.png",q1qLanD1
Automating Landbot with zapier,"We were supposed to automate all of the incoming leads that are coming on the Landbot chatbot. We were supposed to save all those incoming leads to a google sheet and on the basis of their location, we were supposed to send them Emails and SMS regarding the course in which they need to enroll. There were more than 40 zaps made, which gave us 100% accurate results. And the client was totally satisfied.","https://fiverr-res.cloudinary.com/image/upload/t_portfolio_project_large,q_auto,f_auto/v1/attachments/project_item/attachment/79008c2345b08a4f3560d3a42881fd02-1653372912926/image%20%283%29.png",pBLCzxKb
ELT Visualization Project,"Tolaram is a holding company that houses different brands. each brands has ambassadors on the field that collects data using a 3rd party service.
Hired to translate data into actionable insights like building reports on Power BI, but first I had to get the data from the third-party service and put it on a snowflake, then connect it to DBT (and set up Git) and create my custom tables using PostgreSQL / SQL, and finally connect to Power BI.
The third-party service provider gave us an API that we used to pull the data into Snowflake.  After which I set up the DBT environment and built the models we needed for the reports. Then I saved the models back to Snowflake and git.
I then built the reports on Power BI.
I also had to give access to the snowflake raw data and train some of the analyst on how to pull data using PostgreSQL / SQL and how to use git.",https://docs.google.com/spreadsheets/d/1-sfzsEZdovgUlv9k1bH6S-Hor5CaWX-8Hw5yn42fvJc/edit#gid=32194405,4L7koduM
Excel Dashboard Creation,"We were trying to measure certain KPIs for key account managers in the company. 
The goal of this project was to pull data from a snowflake database and build a dashboard on Google sheets
First, I wrote the query using PostgreSQL / SQL, then I discussed with my managers the KPIs, we were interested in.
1.	Seller Ratings
2.	Sales
3.	Returns
After pulling from the database, I copied to the google sheets and began writing excel functions that reflected their performance.
Then I styled the excel to show the instances were KAMs were not meeting targets, met them and surpassed them. I also styled it so it could have a clean look and let anyone who wasn’t me easily understand the dashboard.
I was asked to then replicate the report on Power BI. I was assisted by a senior in building the ETL pipeline, after which I then set up the reports in PBI.",https://docs.google.com/spreadsheets/d/10PXWzKpJR61HMGVR1NfDs0CXMILV4ue6jKs5Pj6Rs2w/edit#gid=1397430891,LXLx3HLb
Team.,Full website design and build for a concept team collaboration platform. This website also includes a beautiful blog. I have built the website and the blog in Webflow which has one of the best CMS for blog hosting.,https://team-appcollab.webflow.io/,8xcRUAn4
Blue Boat International,"BlueBoat International’s goal is simple – to help our partners optimize their value – whether that is for a particular project or an entire product line. 

I have design for website for a web agency base in Sweden. ",https://www.blueboatint.com/,aIKxoInl
Honest Lash,"Together, we are proud to bring a family feel to Honest Lash and our hope is that you feel warmth and comfort whenever you walk into one of our studios. Honest Lash has been a labor of love since it’s grand opening in 2020. We continue to work hard to bring our customers the best lash and brow services in the area, and we pride ourselves in providing high quality services and outstanding customer service. Thank you for following along on our journey!",https://www.honestlash.com/,IlT4dUqz
Roberto Clemente Foundation,"The Roberto Clemente Foundation wants to bring Roberto Clemente’s spirit of service to every community in the country. Have your students participate in a school or community service project and they may win an all-expenses paid trip to the 2022 MLB All-Star Game in Los Angeles, California.",http://clemente.mmgclients.com,8SR68G46
Official Government Website of Zamboanga Sibugay,"Zamboanga Sibugay is the 79th province of the Republic of the Philippines. This was created through Republic Act 8973 was signed into law by then President Joseph E. Estrada on November 7, 2000, and was later on ratified through a plebiscite on February 22, 2001, wherein the 3rd District Representative Dr. George T. Hofer, “The Founding Father” was appointed and later on elected as its first Governor in 2001.",https://sibugay.gov.ph/,IpORh2s2
Littr Lotto,"We convene residents, businesses, and local governments around community improvement.  Residents and cities submit litter tickets, while business and individual donations serve as rewards for participating residents. ",https://littrlotto.preview.softr.io/?t=1665874900029,zeOG5s7d
Purchase Order Base,Working alongside my inventory manager I built an Airtable base that tracks all purchase orders for a large dental laboratory. This allows my co-worker to find records in less than 10 seconds where it previously took hours rifling through scattered hard copies. I also built various report dashboards using Airtable Interfaces so executives can quickly review inventory expenses.,https://airtable.com/invite/l?inviteId=invpIL5GapZnaKf1a&inviteToken=fdb086195b28b87a2722ac0cd0a5423684a8fbcde2a9a9a30b780b3d85781329&utm_medium=email&utm_source=product_team&utm_content=transactional-alerts,zJ4HGUwf
Block Party Planner / Toolkit,"This was co-created with members of various communities who have experience organizing block parties. We wanted to make it as easy as possible for residents to host their own block parties so we built timeline templates, automated email & SMS reminders, best practice advice, and necessary city forms. ",https://coda.io/d/Elgin-Block-Party_d4LQtKNQ4mJ,Yeq5CrHc
Submails: Subscriptions Tracking App,"Almost everyone now pays for services on a regular basis. Whether Spotify, Netflix, and Co. you quickly lose track of what you actually spend.

With this smart app, you can 
- Track all your subscription based app & service
- Turn On or Off reminder before renewal date
- Find new offers on all un-subscribed app & services 
  (sponsored Ads)
- Add all the different email account that might contains
   your subscriptions info
- Auto renewal reminder with single click re-direct to 
   payment pages of different apps / websites",https://www.behance.net/gallery/144215981/Submails-Track-your-Subscriptions,XEprlyKf
Coordinator Space,"This project aims to present the development of the Coordinating Space, an information system to be used, firstly, by the Coordination of Systems Analysis and Development, Business Administration and Accounting Sciences at FATECS at UniCEUB. In developing this work, knowledge and techniques acquired during the course were used, such as: meetings and interviews, institutional and functional analysis of the company, identification of problems, definition of objectives, proposal of solution, analysis and modeling of business processes, elicitation and definition of requirements, risk analysis, technical and administrative restrictions, data modeling, development and implementation of a functional system, all this work was based on the routines established by the customers and managers of these processes, which through the collection of information from the areas involved, contributed to the definition of requirements and mapping of current and proposed processes, tests and system approval, important items for this work to be carried out successfully. The same system can be adapted, implemented and used by other undergraduate courses in the institution. It is a solution designed for the effective management of the university institution's coordination process.",https://repositorio.uniceub.br/jspui/bitstream/235/6424/1/21139172.21323272.pdf,dxyTax62
frontal security,"The Project was designed basically for a company that render security service for their clients. The provide ‘thinking” security guards and on-site security directors to help their clients  to meet their obligation to create a safe, secure environment.

The project took 8days",https://frontalsecurity.com/,BdzfiABw
Outdoor Voices,"Everyday people care about their health and well-being but face obstacles in staying active, including time constraints and loss of motivation. They also value social interactions as motivation to stay active.

(full case study coming soon)",https://www.emmanuelrivers.com/,sAvoQ1XW
SSM Learn,"This e-learning site trains customers how to get up and selling on Amazon. There have been tens of thousands of users, and the site continues to grow.

I have helped to design, develop, manage, and upgrade the site (full-stack) throughout its 4 years of operation.",https://learning.silentsalesmachine.com,Wd9RljuT
COS Brews,"COS Brews is a ""hybrid-experience"" web app that bridges the gap between brick-and-mortar brewery business and all of the Beer Lovers in Colorado Springs, CO.

The site utilizes custom PHP code to achieve and no-code operation. Additionally leveraging gamification and multi-role membership strategies.

This is an immensely powerful tech stack we would be happy to help in a similar implementation!",https://cosbrews.com,4uGy5n0y
Skintervention Conference,"Skintervention Nigeria 2022 3rd Edition and  second Virtual Conference to tackle burning issues around Children’s Skin Healthcare. This year’s discussion takes place during a time of unprecedented challenge when the focus of the people is just to have something to put in their belly couple with the rising inflation in the global world.

In addition to the suffering of those mourning over their loved ones after having lost the battle with COVID-19, we are witnessing severe impacts of the pandemic on many aspects of our life, economy and society, hindering years of prosperity.",https://skintervention.com.ng/,hshDnQ4R
Navi,"This is a vehicle marketplace built with bubble.io to vehicle dealers who wants to sell their automobiles, and reach more customers, increasing their recipes. This is a test marketplace, and includes the following pages:

- Landing Page
- Explore Page
- Vehicle Details Page
- User Profile Page
- Login page",https://navi-43296.bubbleapps.io/version-test/,BM46ltmI
WorerGold Cloud,"Woorergold – CLOUD is an indigenous beauty, health and wellness brand created specifically to provide a customer friendly atmosphere rejuvenating the body and mind by providing internal and external healing methods through massage therapies, weight management and skin management solutions.

Woorergold – CLOUD (formerly Woorergold Health Beauty Consultancy)is a product of Woorergold Spa plus Enterprise, a company established on September 20th, 2013.",https://worergoldcloud.com,ISCwrxiL
Tattu,"This is a Management system built with Bubble.io for Tatto artists who wants to automate their business, and get access to real time statistics. This is a test web application designed only for portfolio purposes. This project includes the following pages:

- Landing page
- Login page
- Dashboard Page
- Help Page",https://tattu.bubbleapps.io/version-test,YZK8zqF2
World Gourmet ,I worked in the worldgourmet for a long time and made a perfect website which get a lot of traffic from diffrent sources also I made a PWA application of world gourmet so it runs as a mobile web application too.,https://worldgourmet.co.in/,luoF57sU
Ark Tech,"E-commerce store build
Ark is a basic online store that can be accessed with a monthly subscription.

Users can access your store with a custom url and can buy products that you have listed. Orders can be tracked on the basis of their status.


Tenants can manage their products and store with the help of an administration panel. A dashboard was also built for tenants to get important metrics from their store. Orders can be cancelled or updated with an orders management page.


Mobile Only - Since the target market were mobile users.",https://abhishek-joseph.bubbleapps.io/version-test/work_copy/ark,HCMh6dPu
Bizztm-Alfred,"Alfred support system
The backend was built in node Js. 
Mongo db was used as our  database.
For networking we used Apollo GraphQL.
Bubble.io was used as the front end.

My responsibilities included
1. building out the bubble front end 
2. making api GraphQl request from bubble for all CRUD operations.
3. Creating GraphQl schema
4. Making queries and mutations according to the requirements of an online store.(with Node Js)
5. Integrations with Unicommerce (3rd party Inventory management system)

The Admin user can do the following
1. Create / Read / Update Orders that are created.
2. Create / Read / Update / Delete  Banners that show on the store.
3. Create / Read / Update / Delete  Discounts and Coupons.
4. Create / Read / Update 
Users  . 
5. Do KYC document verification for users.
6. Manage Inventory sync issues.

The  entire backend system was built by 2 backend developers. The Tech lead and myself.",https://bizztm.bubbleapps.io/admin_notifications?,7Qeud0NH
Digital Web Solutions,"I Design whole of this website including the logo, banners, social media marketing material and all of the pages This is a web services provider agency.

DWS exists to partner agencies and accelerate their growth. DWS bring together all that you need it and combine it with a unique integrated approach to help agencies deliver measurable ROI to their clients. ",https://www.digitalwebsolutions.com/,tRiE5TWU
Pizza Runners,"Did you know that over 115 million kilograms of pizza is consumed daily worldwide??? (Well according to Wikipedia anyway…)

Danny was scrolling through his Instagram feed when something really caught his eye - “80s Retro Styling and Pizza Is The Future!”

Danny was sold on the idea, but he knew that pizza alone was not going to help him get seed funding to expand his new Pizza Empire - so he had one more genius idea to combine with it - he was going to Uberize it - and so Pizza Runner was launched!

Danny started by recruiting “runners” to deliver fresh pizza from Pizza Runner Headquarters (otherwise known as Danny’s house) and also maxed out his credit card to pay freelance developers to build a mobile app to accept orders from customers",https://github.com/Samuel1-ona/PIZZA-RUNNER,cVn9cWX6
Danny diner,"Danny seriously loves Japanese food so in the beginning of 2021, he decides to embark upon a risky venture and opens up a cute little restaurant that sells his 3 favourite foods: sushi, curry and ramen.

Danny’s Diner is in need of your assistance to help the restaurant stay afloat - the restaurant has captured some very basic data from their few months of operation but have no idea how to use their data to help them run the business.",https://github.com/Samuel1-ona/DANNY-DINNER,N22oPPpk
Portfolio Website,"This is my personal website. I designed and developed this website all by myself. Its my portfolio website where you can check all my portfolio work and services. You can also directly contact me from there. My social accounts are also linked in my website. I also used cookies in my website for better experience of the users. In this website you can also subscribe to the newsletter for free packages. Google analytics is also connected with my website.

",https://yumthedeveloper.rf.gd/,g5AIXoqR
TUTLARIAT ,"Tutlariat is a learning Platform where anyone can learn anything within 20 hours (Live).

While designing this site, the goal was to keep it engaging to the visitors and convince them to try the demo classes.

 
I used a lot of colors to make sure it portrays that learning with Tutlariat is Fun !",https://hassin39.webflow.io/my-works/tutlariat,axzja6xH
Kenray - Consulting Business WordPress Theme,"Kenray is a WordPress theme exclusively built for consultancy businesses like marketing, finance, Insurance, accounting, financial, brokerage, strategic planning, advisory, and consultancy start-up websites. This theme is designed and developed for all the requirement for creating your advisory & consultancy services website for Management Consultancy, Financial Advisory, Investment Planning Agency, Accounting and Audit Services, Strategic Consultancy, and Money Management Services.",https://kenray.nurcodes.com/intro/,Am0mR7vf
Camorify,"Camorify is one of the best photo editing app for iPhone & iPad. With Camorify create beautiful photo by adding art sticker and text on photo and photo collage. Edit photo with filters, overlays, and image enhancement tools. Add Text, captions, artworks, frames on your photo to create stunning graphics, instagram stories, images & pic collage.",https://apps.apple.com/us/app/camorify-pic-collage-editing/id1239712258,tncZXqoc
Video Storyboard,"Download our Video Storyboard, the visual outline of our videos, features the storyboard itself, as well as copywriting formulas that are used in video production. It also has the capability to export images and PDF files.",https://createtech.ph/download/,9g46MH9e
Sales Analysis with Power BI," In this project, sales data in CSV file was imported into Microsoft Power BI environment and different charts were created to display business metrics such as revenue
by product category, revenue by customer segment, month & yearly revenue, etc.",https://app.powerbi.com/view?r=eyJrIjoiMzVkMDE0ZDMtYzFiMi00MTVmLTkyNDItMzJmNmYyNzc0YzMyIiwidCI6IjU3YTgyZTFiLWE0ZTMtNGM1Yy1iMTYxLTg5MjJlZGNhZGNkZSJ9&pageName=ReportSectionb67670332000bd666dd6,C80q9Cb3
Customer Segmentation with Python,"In this project, Python was connected to SQLite database and SQL queries were used to pull customer information into Jupyter Notebook environment. Data cleaning and preprocessing, exploratory data analysis and feature engineering were performed to prepare the data for unsupervised machine learning algorithms. Finally, KMeans clustering was explored and used to profile customers to four groups namely; Platinum, Gold, Silver and Bronze.
",https://github.com/Arshavin023/RFM_modeling_and_KMeans_clustering_for_customer_segmentation/blob/main/updated_customer_segmentation.ipynb,YsQYBag5
Super Duper Vape Pen,"Super Duper Vape Pen is a signature brand of specialized, patented vaporizers which is highly customizable according to the customer’s needs. Operating out of Canada and shipping worldwide, Super Duper Vape Pen is radicalizing the electronic vaporizer market with highly customizable and personalized vaporizers.",https://superdupervape.com/,CAqZ8Lm8
Narwal Swim Trunks,"Narwal Swim Trunks is a Netherlands-based ecommerce platform selling sustainable swim and beach wear specialized for men and children. Narwal currently provides shipping and operations spanning Belgium, Germany, the Netherlands, UK and the US and is rapidly expanding to other regions in the EU.",https://narwalswimtrunks.com/en,XXkHfOxX
MACET - Meu Amigo CET,"Comparador de taxas de desconto de títulos. O objetivo do MACET é tornar-se um companheiro da Tesouraria e minimizar as despesas financeiras, fazendo a simulação dos descontos nas instituições com as quais a empresa possua contrato, gerando agilidade para o setor e trazendo agilidade para as operações do dia a dia.",https://macet.bubbleapps.io/version-test,BGmUULFV
Custom User Category,"Created a custom plugin for a job test. Through this, admin can create category or users, and can select category on edit users page.
you can check through following credentials.
Username: techchef
Password: techchef123",https://demo.codeies.com/wp-admin/,VMbyTJpR
Global Covid-19 Tracker,"This Project Tracks Global Covid-19 Records, Dataset downloaded from Kaggle, which Ranges from the Month of Jan - July Year 2020, In which Tableau was used to Build an interactive Dashboard that Tracks Various Insights.",https://lnkd.in/dabZQK7X,eBaHw1xF
Restaurant Analytics,"The single page dashboard below focuses on, customer profile, market analysis, and opportunities.
Various tools from the PowerBI platform were used for this project, including Power Query, DAX Measures, PowerBI Service.",https://www.novypro.com/project/maven-analytics-restaurants-challenge,SY8yNbgE
NO_SHOW_MEDICAL_APPOINTMENTS,This project collects information from 100k medical appointments in Brazil and is focused on the question of whether or not patients show up for their appointment. A number of characteristics about the patient are included in each row.,https://github.com/Wiz-W/NO_SHOW_MEDICAL_APPOINTMENTS,lSJ87Kc6
Restaurant Analytics Dashboard,"This Dashboard analyzes data that pertains to a client's restaurant in order to generate actionable insights that can be used to assist the client in improving the overall performance of the restaurant in question. On one hand, the key sales influencer visual displays variables that affect net sales growth or decline, while on the other hand, the decomposition tree visual digs down into the net margin and displays how each menu contributes to the net margin.",https://sites.google.com/view/obianujuokoli/projects/restaurant-analytics,c9NPykfT
WE_RATE_DOGS(Twitter_Archive),"The dataset that I PERSONALLY wrangled (and analyzing and visualizing) is the tweet archive of Twitter user @dog_rates, also known as WeRateDogs. WeRateDogs is a Twitter account that rates people's dogs with a humorous comment about the dog. These ratings almost always have a denominator of 10. The numerators, though? Almost always greater than 10. 11/10, 12/10, 13/10, etc. Why? Because ""they're good dogs Brent."" WeRateDogs has over 4 million followers and has received international media coverage. WeRateDogs downloaded their Twitter archive and sent it to Udacity via email exclusively for you to use in this project. This archive contains basic tweet data (tweet ID, timestamp, text, etc.) for all 5000+ of their tweets as they stood on August 1, 2017. More on this soon.",https://github.com/Wiz-W/WE_RATE_DOGS,Xkioy2Rk
Document Then Act,WordPress Divi Theme Customization for a Growth Coaching with an expanding business. Started as a one page site plus contact form to expand in to providing services as a reseller and a WooCommerce store for their planners.,https://documentthenact.com,y8QB12pD
Fancy Foot,"Creating a website from scratch. FancyFoot - a small online store of vintage shoes.

Work process:
- Evaluating competitors' sites
- sections of the site
- draft of the site (Figma)
- color matching
- font selection
- site design (Figma)
- site layout (Tilda)

Site was made on Tilda",http://sargylanadiachkovskaia.tilda.ws/fancyfoot,2rbwfBTY
Reload Agecy Website,"Reload is Webflow exclusive agency and I designed and developed our website from scratch.
After a long research and designing ton of concepts in figma I finally created the new design that we all like, after that we moved to development.
I finished the development in Webflow quite fast and we were amazed with final result.
Since we have some complex animations we had to use a lot of custom code to make sure everything works smooth.
",https://www.reloadmode.com/,Y4OjICiy
Pay Contactless,"Pay contactless is an app that turns you mobile into payment terminal.

You can make and receive contactless payments on your mobile device without any extra hardware or terminal.

I was involved to develop this website in Webflow and to bring it to life with animations. Since this is a startup they update website all the time, so I created super clean global webflow structure and components that give the ability to change things or even create new pages",https://www.paycontactless.app/,H2tQ6Hsi
E- khidmat Markaz Punjab,"Key Benefits 
Transparency, efficiency and accountability.
Simplifying application procedures and processes.
Minimizing distance to access.
Extending access to un-served groups.
Introducing transparency, efficiency and accountability.
Simplifying transaction procedures.
Minimizing costs to citizens.
Minimizing cost to government (internal efficiency).
Increasing government revenue.
Increased public satisfaction index.
Improving the transaction time for citizens and government.
Offering innovative services.
Modernization / adoption of best practices.
Extended timings to facilitate public at maximum.",https://ekhidmat.punjab.gov.pk/,xlpG7R6J
Epay Punjab,"ePay Punjab allows individuals and companies to pay their taxes, govt duties swiftly by using ePay Punjab application with convenience while sitting anywhere around the globe.

A web based solution having android & iOS apps",https://epay.punjab.gov.pk/,gxTDx3eC
Capricon District Municipality,"Capricorn is a Category B municipality established in 2000 from the then Northern District Council. It situated at the heart of the Limpopo Province, located on the Northern side of South Africa. It is a district municipality predominately rural in nature.",https://www.cdm.org.za/,fjx9vPs5
Cricingif,"Cricingif is a cricket related web app. We provide LIVE ball-to-ball visual updates for every cricket match.
Our updates are fast, reliable and presented in the most unique format online. Our key focus is on the updates being instant and we believe we provide the best user experience as compared to other re-known cricket update service providers available on the World Wide Web.
On cricingif, users can view the replay of each ball of every cricket match that we cover. Besides a global chat feature for every match, users can comment on each delivery and share any replay they like with their friends on all popular social media platforms. In addition to that, users can view results of past matches, find fixtures of up-coming matches and read news updates posted by our creative writers.",http://cricingif.com,DTrDPtv7
Biofuels Business Incubator(BBI),"Biofuels Business Incubator(BBI) is a Non-Profit Company (NPC) established in 2006 by a consortium of organizations, which includes: Small Enterprise Development Agency (SEDA), Agricultural Research Council (ARC), Limpopo Department of Agriculture & Rural Development (LDARD), National African Farmers Union (NAFU), Trade & Investment Limpopo (TIL), Centre for Scientific & Industrial Research (CSIR), University of Limpopo (UL) and the University of Venda (UNIVEN).",https://biofuelsbi.org.za/,HQkMCSiI
whaletts,"A multi wallet nft application users can view the Nfts they has in each wallet address by selecting which of the wallets he/she wants to check. 
This way they doesn't mix up their assets by having everything clustered together.",https://www.behance.net/gallery/149774411/multi-nft-wallet-application,JK6M4OmT
Facebook Offline conversions updated through Make.com webhooks for online ticket sales at a music festival,We use Offline Conversions to make sure our ads leading to purchases get well attributed. We could have uploaded CSVs manually every day but instead I made a make.com automation based on our online ticketing service's webhook.,https://www.make.com/en/integrations/facebook-offline-conversions,B8z8JwRl
Volunteer Management at a 3 day festival,"I have been using this base to manage 150+ volunteers at a 3 day music festival.

​

Volunteers subscribe through the form. Later on, through a Make.com automation, they receive an email recap.

​

Then, you can use the ""Calls' interface to get a recap about their info while you call them.

​

The 'Registration Management' interface enables you to visualize how many people registered, how many you still have to call, and how many are confirmed, with details with a day-by-day breakdown.

​

You can list all the shifts you need to fill in the ""shifts"" tab.

​

You can then link these shifts to each volunteers.

The ""Shifts attribution"" interface enables you to filter volunteers that are available at this date and time, interested in this specific type of mission, along with a list of their friends to make sure they are working together. We also include concerts they don't want to miss, so that we assign shifts accordingly.

​

Going back to the ""volunteers"" tab, you can toggle the ""Send shifts"" view to send shifts to volunteers. To do so, just select ""Shifts to be sent"" in the ""Send shifts"" column. An automation will send an email to each volunteer, and modify the colum to ""Shifts sent"".

​

I also made use of Make.com to send a contract to each volunteer, using Pandadoc, and update the ""Contract signed"" column when the contract gets signed.",https://www.airtable.com/universe/expuZD6MxD4Mloeyv/volunteer-management-at-a-music-festival,CwTnAwwY
Narayanganj Bulletin,"A regional news portal was born, to tell the truth to its local people by writing an original and trusted story. The company needs someone willing to talk to their user, listen to their motives, design and build a native language website from scratch. I was lucky enough to be part of it.",https://narayanganjbulletin.com,33Ec7Pb3
Interactive Digital Portfolio for companies,"Application where companies can create their own interactive page with their services,instagram,facebook,email,info,etc.  Clients can click on services,put their info,and be redirected to the companies whatsapp number.",https://vaporcleanmacae.bubbleapps.io/,njTbgHwP
Whatslyst,That was a SaaS attempt. At the landing page customers/companies would sign in and create their own catalog of products and have their own page within the website that they could share with clients. Full with dashboard.,https://whatslyst.bubbleapps.io/,iKTh2y4m
Digital restaurant Menu with delivery ,Made from scratch with bubble. My first project. Its a digital menu system that places can create to show their products and send to their customers. It can send the order via whatsapp with all the info from the customer. ,https://cavasbeer.bubbleapps.io/delivery/cavasbeer,UQKtZeHE
Job Search Platform,"Escape the City helps people quit their corporate jobs and find work that matters to them and the world.
Escape the City have helped 500k purpose-driven escapees and progressive employers equipped with events, courses and resources to help you find your next exciting opportunity.",https://www.escapethecity.org/,MtKbgMRN
KAY WALLET,"KAY WALLET is a multi-chain web3 mobile app non-custodial wallet that allows users to manage digital assets scattered across Ethereum, Binance, and Solana blockchain all in one place with a naming service for each chain.

PRODUCT: WEB3.0 || DEFI Wallet",https://www.figma.com/proto/wo74hyWBRZI0BovTNIiFqA/MULTI-CHAIN-WALLET?page-id=0%3A1&node-id=115%3A1850&viewport=784%2C-3511%2C0.5&scaling=min-zoom&starting-point-node-id=115%3A1850,XL9cPWEL
